,round_epochs,loss,val_acc,acc,val_loss,epochs,reg,dropout_input,dropout_hidden,lr
56,100,11204.75,0.06586826592683792,0.053262315690517426,10934.984375,100,0.23333333,0.2,1000.0,0.001
164,100,25225.708984375,0.06586826592683792,0.06724367290735245,25131.861328125,100,0.09999999857142858,0.13333333333333333,10.0,4.641588833612782e-05
0,100,72102.9921875,0.06387225538492203,0.05059920251369476,70224.03125,100,0.06666666571428571,0.3333333333333333,1000.0,0.00046415888336127773
141,100,2298.9443359375,0.06187624856829643,0.06391478329896927,2242.818359375,100,0.23333333,0.16666666666666666,215.44346900318823,0.001
16,100,30677.33203125,0.06187624856829643,0.05059920251369476,30624.326171875,100,0.09999999857142858,0.2,10.0,2.1544346900318867e-05
99,100,75723.296875,0.06187624856829643,0.05259653925895691,75101.578125,100,0.0,0.36666666666666664,46.41588833612773,0.0001
123,100,27690.947265625,0.06187624856829643,0.05725698918104172,27176.35546875,100,0.09999999857142858,0.43333333333333335,46.41588833612773,0.00021544346900318845
121,100,33587.0625,0.05988023802638054,0.051930759102106094,32702.3125,100,0.23333333,0.4,464.1588833612773,0.00046415888336127773
162,100,155746.203125,0.057884231209754944,0.049267642199993134,155623.953125,100,0.13333333142857143,0.36666666666666664,46.41588833612773,1e-05
39,100,5210.048828125,0.057884231209754944,0.059254325926303864,5085.09228515625,100,0.06666666571428571,0.0,464.1588833612773,0.001
76,100,35074.078125,0.05588822439312935,0.053262315690517426,34783.6328125,100,0.06666666571428571,0.43333333333333335,21.54434690031882,0.0001
107,100,723104.8125,0.05588822439312935,0.05858854949474335,722542.25,100,0.03333333285714286,0.13333333333333333,215.44346900318823,1e-05
160,100,72325.6484375,0.05588822439312935,0.05126497894525528,72269.171875,100,0.0,0.2,21.54434690031882,1e-05
44,100,163217.21875,0.05189620703458786,0.053262315690517426,161874.21875,100,0.06666666571428571,0.1,100.0,0.0001
175,100,155635.6875,0.05189620703458786,0.049267642199993134,155514.0,100,0.13333333142857143,0.43333333333333335,46.41588833612773,1e-05
69,100,33293.6640625,0.05189620703458786,0.05858854949474335,32417.94140625,100,0.06666666571428571,0.03333333333333333,464.1588833612773,0.00046415888336127773
159,100,3353492.5,0.049900200217962265,0.05392809584736824,3350882.25,100,0.03333333285714286,0.26666666666666666,1000.0,1e-05
136,100,142370.15625,0.049900200217962265,0.0565912127494812,142129.125,100,0.0,0.26666666666666666,46.41588833612773,2.1544346900318867e-05
91,100,14246.8916015625,0.049900200217962265,0.08388815075159073,14223.30078125,100,0.06666666571428571,0.06666666666666667,4.641588833612772,2.1544346900318867e-05
131,100,163380.015625,0.04790419340133667,0.05525965243577957,162040.4375,100,0.16666666428571428,0.16666666666666666,100.0,0.0001
144,100,163063.59375,0.04790419340133667,0.053262315690517426,161719.625,100,0.19999999714285716,0.43333333333333335,100.0,0.0001
183,100,361.5142822265625,0.04790419340133667,0.05992010608315468,360.4825134277344,100,0.03333333285714286,0.4666666666666667,0.1,1e-05
